tpep_dropoff_datetime,dropoff_longitude,dropoff_latitude
2016/3/1 18:18,-74.00012207,40.73038101
2016/3/1 18:36,-73.96237946,40.7730217
2016/3/1 18:22,-73.98207855,40.65835571
2016/3/1 18:20,-73.96176147,40.76348114
2016/3/1 18:25,-73.95616913,40.78134537
2016/3/1 18:25,-73.99738312,40.74575043
2016/3/1 18:48,-73.99520874,40.75210953
2016/3/1 18:22,-73.98075867,40.78258896
2016/3/1 18:15,-74.00026703,40.74279022
2016/3/1 18:20,-73.97100067,40.80017853
2016/3/1 18:20,-73.95718384,40.78270721
2016/3/1 18:31,-73.97607422,40.78896332
2016/3/1 18:34,-73.98910522,40.74150467
2016/3/1 18:25,-73.94783783,40.77959824
2016/3/1 18:37,-73.99113464,40.75000763
2016/3/1 18:32,-74.00379181,40.70779037
2016/3/1 18:27,-73.98878479,40.73383713
2016/3/1 18:32,-73.96411896,40.76508713
2016/3/1 18:36,-73.98361206,40.74985504
2016/3/1 18:33,-73.94898224,40.77843857
2016/3/1 18:40,-73.95469666,40.76945877
2016/3/1 18:37,-73.981987,40.67914581
2016/3/1 18:26,-73.99899292,40.73237991
2016/3/1 18:30,-73.98749542,40.73497772
2016/3/1 18:22,-73.98699188,40.72755814
2016/3/1 18:24,-73.96141052,40.76022339
2016/3/1 18:31,-73.98176575,40.76086426
2016/3/1 18:31,-73.97676086,40.74111176
2016/3/1 18:20,-73.96298981,40.79748917
2016/3/1 18:30,-73.97483063,40.74187851
2016/3/1 18:23,-73.97963715,40.71478653
2016/3/1 18:20,-73.96206665,40.81024933
2016/3/1 18:20,-73.98618317,40.74013138
2016/3/1 18:17,-73.97265625,40.79330444
2016/3/1 18:25,-73.96206665,40.77047729
2016/3/1 18:23,-73.98052216,40.78149796
2016/3/1 18:25,-73.97704315,40.76054764
2016/3/1 18:26,-73.99595642,40.75574493
2016/3/1 18:30,-73.9535675,40.76506042
2016/3/1 18:18,-73.9644165,40.76927948
2016/3/1 18:31,-73.97675323,40.76406479
2016/3/1 18:21,-73.96676636,40.79345322
2016/3/1 18:27,-73.96819305,40.79920197
2016/3/1 18:46,-73.98465729,40.70343018
2016/3/1 18:30,-73.95731354,40.77848053
2016/3/1 18:26,-73.95189667,40.77457809
2016/3/1 18:30,-73.98693085,40.71908569
2016/3/1 18:27,-73.97150421,40.78195572
2016/3/1 18:17,-73.99344635,40.72472
2016/3/1 18:26,-73.99501801,40.75494766
2016/3/1 18:29,-73.95652008,40.76703262
2016/3/1 18:34,-73.98651123,40.75841141
2016/3/1 18:20,-73.98853302,40.75896835
2016/3/1 18:22,-73.95716095,40.77930069
2016/3/1 18:31,-73.95174408,40.78178024
2016/3/1 18:30,-73.99234772,40.7403183
2016/3/1 18:27,-73.95580292,40.77246857
2016/3/1 18:41,-73.96520996,40.80099106
2016/3/1 18:30,-73.92146301,40.74337006
2016/3/1 18:39,-73.83488464,40.83816528
2016/3/1 18:38,-73.99512482,40.72547913
2016/3/1 18:19,-73.97494507,40.78269958
2016/3/1 18:29,-73.98784637,40.74771118
2016/3/1 18:18,-73.99014282,40.7509079
2016/3/1 18:19,-73.97530365,40.75611496
2016/3/1 18:53,-73.94807434,40.80132675
2016/3/1 18:43,-74.01238251,40.71405029
2016/3/1 18:59,-73.78993225,40.64696121
2016/3/1 18:20,-73.98049927,40.78910446
2016/3/1 18:29,-73.9642868,40.7654686
2016/3/1 18:23,-73.97936249,40.74804306
2016/3/1 18:19,-74.00325012,40.72841263
2016/3/1 18:23,-74.0056076,40.71144104
2016/3/1 18:21,-73.97058105,40.76491165
2016/3/1 18:34,-73.98223877,40.77280045
2016/3/1 18:24,-73.95348358,40.76676941
2016/3/1 18:28,-73.97653961,40.76468658
2016/3/1 18:17,-73.97377014,40.79412079
2016/3/1 18:16,-73.99127197,40.75010681
2016/3/1 18:20,-73.98059082,40.73530197
2016/3/1 18:40,-73.98388672,40.75894547
2016/3/1 18:20,-73.99217224,40.73705673
2016/3/1 18:20,-73.98394012,40.73363495
2016/3/1 18:32,-73.98392487,40.72857285
2016/3/1 18:27,-74.00250244,40.72182083
2016/3/1 18:24,-73.99307251,40.72277451
2016/3/1 18:18,-73.95407104,40.78382492
2016/3/1 18:48,-73.97471619,40.7584877
2016/3/1 18:24,-74.00631714,40.70809937
2016/3/1 18:21,-74.00095367,40.73189926
2016/3/1 18:19,-73.97207642,40.7574501
2016/3/1 18:28,-73.98101044,40.73720169
2016/3/1 18:22,-73.98903656,40.77428436
2016/3/1 18:18,-73.97379303,40.76036453
2016/3/1 18:19,-73.95053864,40.77645874
2016/3/1 18:21,-73.99565125,40.73083115
2016/3/1 18:23,-73.96040344,40.8015976
2016/3/1 18:23,-73.94715881,40.7759285
2016/3/1 18:23,-73.9549408,40.78178024
2016/3/1 18:19,-73.99446106,40.76005554
2016/3/1 18:24,-74.00383759,40.7298584
2016/3/1 18:21,-73.98008728,40.78030014
2016/3/1 18:26,-73.99645996,40.74134064
2016/3/1 18:27,-73.94422913,40.82971573
2016/3/1 18:31,-73.97846985,40.78911591
2016/3/1 18:57,-73.97387695,40.76421738
2016/3/1 18:30,-73.97773743,40.77443314
2016/3/1 18:46,-73.97238159,40.75575256
2016/3/1 18:19,-73.97904205,40.76331711
2016/3/1 18:23,-73.96575165,40.75415039
2016/3/1 18:29,-73.98088074,40.76589966
2016/3/1 18:31,-73.99971771,40.74042892
2016/3/1 18:24,-73.97850037,40.73670959
2016/3/1 18:21,-73.94264221,40.82189941
2016/3/1 18:22,-73.9797821,40.77631378
2016/3/1 18:18,-73.97309875,40.78699112
2016/3/1 18:19,-73.98486328,40.75976563
2016/3/1 18:34,-73.97075653,40.79526138
2016/3/1 18:33,-73.99430084,40.75082016
2016/3/1 18:21,-73.97922516,40.74046326
2016/3/1 18:24,-73.98457336,40.66587448
2016/3/1 18:22,-73.9489975,40.77843857
2016/3/1 19:02,-73.96714783,40.69476318
2016/3/1 18:31,-74.01129913,40.71511841
2016/3/1 18:48,-73.87700653,40.83847427
2016/3/1 18:33,-73.88703156,40.75437164
2016/3/1 18:23,-73.99302673,40.74317551
2016/3/1 18:23,-73.98924255,40.74227905
2016/3/1 18:34,-73.97931671,40.74632645
2016/3/1 18:41,-73.99222565,40.69112396
2016/3/1 18:24,-74.00431061,40.75278854
2016/3/1 18:33,-73.99047089,40.74531937
2016/3/1 18:30,-73.98163605,40.74475098
2016/3/1 18:28,-73.98908234,40.74468231
2016/3/1 18:21,-73.98046875,40.74821091
2016/3/1 18:30,-73.97666168,40.75439835
2016/3/1 18:34,-73.98348236,40.78369141
2016/3/1 18:20,-73.97235107,40.74296951
2016/3/1 18:26,-73.97150421,40.76443863
2016/3/1 18:23,-73.96289825,40.76924133
2016/3/1 18:18,-73.9818573,40.76228714
2016/3/1 18:34,-73.99263763,40.74996948
2016/3/1 18:18,-73.96600342,40.79493332
2016/3/1 18:41,-73.98331451,40.75580597
2016/3/1 18:34,-73.99163818,40.72634125
2016/3/1 18:34,-73.98914337,40.76776886
2016/3/1 18:41,-73.97176361,40.69246674
2016/3/1 18:32,-73.98433685,40.73844147
2016/3/1 18:34,-73.97750854,40.79208755
2016/3/1 18:23,-73.98130798,40.73310089
2016/3/1 18:42,-73.98214722,40.77354813
2016/3/1 18:34,-73.99281311,40.73746872
2016/3/1 18:25,-73.98869324,40.75881958
2016/3/1 18:19,-73.98790741,40.68653488
2016/3/1 18:25,-73.96187592,40.76779938
2016/3/1 18:25,-73.95598602,40.78797531
2016/3/1 18:22,-73.97386169,40.75952148
2016/3/1 18:26,-73.98000336,40.76504135
2016/3/1 18:43,-73.98895264,40.76031876
2016/3/1 19:03,-73.98320007,40.67547226
2016/3/1 18:24,-73.99373627,40.72808838
2016/3/1 18:22,-73.98238373,40.75042343
2016/3/1 18:19,-73.97077179,40.78345871
2016/3/1 18:52,-73.98088837,40.78326035
2016/3/1 18:26,-73.98430634,40.77561188
2016/3/1 18:22,-73.98594666,40.77866364
2016/3/1 18:24,-74.00051117,40.74753189
2016/3/1 18:15,-73.92978668,40.67863464
2016/3/1 18:31,-73.98513031,40.74369049
2016/3/1 18:20,-73.97773743,40.78382492
2016/3/1 18:35,-73.97418213,40.78292847
2016/3/1 18:24,-73.97543335,40.78272629
2016/3/1 18:36,-73.96876526,40.75024033
2016/3/1 18:35,-73.97822571,40.78320694
2016/3/1 18:16,-73.9562912,40.76334381
2016/3/1 18:17,-73.97744751,40.78964615
2016/3/1 19:25,-73.91348267,40.83256149
2016/3/1 18:22,-73.94281769,40.79016113
2016/3/1 18:22,-74.00421143,40.72866821
2016/3/1 18:21,-73.99123383,40.74996185
2016/3/1 18:28,-73.96458435,40.75511169
2016/3/1 18:28,-74.00254059,40.76070023
2016/3/1 18:30,-73.96627808,40.7673912
2016/3/1 18:25,-73.93813324,40.80912781
2016/3/1 18:31,-73.98738861,40.78063965
2016/3/1 18:39,-73.96832275,40.76456451
2016/3/1 18:32,-73.98184967,40.74550247
2016/3/1 18:26,-73.81328583,40.67689133
2016/3/1 18:17,-74.00313568,40.72343826
2016/3/1 18:39,-73.97737122,40.72587585
2016/3/1 18:44,-73.97868347,40.76202774
2016/3/1 18:21,-73.98675537,40.76143265
2016/3/1 18:31,-74.00537872,40.71352386
2016/3/1 18:34,-74.00479126,40.74692154
2016/3/1 18:40,-74.00830841,40.72116852
2016/3/1 18:23,-73.97302246,40.74926376
2016/3/1 18:21,-73.98010254,40.731987
2016/3/1 19:06,-73.98378754,40.75756073
2016/3/1 18:35,-73.98258209,40.77246857
2016/3/1 18:28,-74.00286102,40.76036072
2016/3/1 18:27,-73.97670746,40.76583481
2016/3/1 18:19,-73.98955536,40.75658417
2016/3/1 19:12,-73.93736267,40.67978668
2016/3/1 18:24,-74.00732422,40.74324036
2016/3/1 18:28,-73.98851776,40.75858307
2016/3/1 18:17,-74.01571655,40.71115875
2016/3/1 18:23,-73.97859192,40.7731781
2016/3/1 18:24,-73.99037933,40.73783875
2016/3/1 18:24,-73.98040771,40.74251175
2016/3/1 18:18,-74.0045929,40.73413849
2016/3/1 18:19,-73.97571564,40.76550293
2016/3/1 18:20,-73.98468018,40.72816849
2016/3/1 18:23,-74.0019455,40.73867798
2016/3/1 18:28,-73.95111084,40.82533646
2016/3/1 18:43,-73.98882294,40.7635994
2016/3/1 18:21,-73.98789978,40.74316788
2016/3/1 19:14,-74.00054932,40.72349167
2016/3/1 18:44,-73.99694061,40.72509384
2016/3/1 18:33,-73.97810364,40.74874878
2016/3/1 18:49,-73.94051361,40.70183182
2016/3/1 18:30,-74.00843048,40.71421432
2016/3/1 18:23,-73.98007965,40.76018906
2016/3/1 18:16,-73.9577713,40.76875305
2016/3/1 18:56,-73.96648407,40.76724243
2016/3/1 18:32,-73.94950867,40.76989746
2016/3/1 19:03,-73.91897583,40.87665558
2016/3/1 18:22,-73.97073364,40.78847122
2016/3/1 18:28,-73.99765778,40.74499512
2016/3/2 18:12,-73.9907074,40.75608826
2016/3/1 18:32,-74.00559998,40.74100113
2016/3/1 18:25,-73.99597168,40.72252274
2016/3/1 18:21,-74.00018311,40.73492432
2016/3/1 18:54,-73.94646454,40.83301163
2016/3/1 18:44,-73.97444916,40.79068756
2016/3/1 18:21,-73.98748779,40.74787903
2016/3/1 18:18,-73.97783661,40.78356171
2016/3/1 18:23,-73.98149872,40.75632858
2016/3/1 18:34,-73.95734406,40.7743187
2016/3/1 18:20,-73.96674347,40.76509857
2016/3/1 18:25,-73.97692871,40.78502274
2016/3/1 18:28,-73.99269104,40.75470352
2016/3/1 18:18,-73.9825592,40.72740173
2016/3/1 18:22,-73.95921326,40.81359863
2016/3/1 18:25,-73.97052002,40.78356552
2016/3/1 18:33,-73.95844269,40.76861572
2016/3/1 18:24,-73.98501587,40.76112366
2016/3/1 18:17,-73.95903778,40.77165985
2016/3/1 18:19,-74.00754547,40.7032547
2016/3/1 18:24,-73.97691345,40.76395416
2016/3/1 18:22,-73.95515442,40.77861786
2016/3/1 18:20,-73.97451782,40.78340912
2016/3/1 18:17,-73.96216583,40.77306366
2016/3/1 18:26,-74.00938416,40.71154022
2016/3/1 18:22,-74.00114441,40.7254715
2016/3/1 18:28,-73.97615051,40.73346329
2016/3/1 18:20,-73.99549103,40.75942993
2016/3/1 18:21,-73.98936462,40.76787567
2016/3/1 18:32,-73.9773407,40.77428818
2016/3/1 18:30,-73.94628143,40.7660141
2016/3/1 18:18,-73.96787262,40.7587738
2016/3/1 18:23,-73.97166443,40.78716278
2016/3/1 18:40,-73.94719696,40.77978134
2016/3/1 18:29,-73.96164703,40.77425766
2016/3/1 18:25,-73.97523499,40.75111389
2016/3/1 18:28,-73.98807526,40.74083328
2016/3/1 18:25,-74.00814056,40.70991898
2016/3/1 18:30,-73.96523285,40.80096817
2016/3/1 18:17,-73.99672699,40.74467468
2016/3/1 18:34,-73.98014069,40.77791214
2016/3/1 18:29,-73.97941589,40.78139114
2016/3/1 18:26,-73.98657227,40.7785759
2016/3/1 18:24,-74.00824738,40.73017502
2016/3/1 18:36,-73.95809174,40.7686882
2016/3/1 18:23,-73.97740173,40.78282547
2016/3/1 18:22,-73.98313904,40.73043823
2016/3/1 18:19,-73.97866058,40.78761673
2016/3/1 18:30,-73.99511719,40.74988556
2016/3/1 18:18,-73.99349213,40.72729111
2016/3/1 18:27,-73.98271942,40.76358414
2016/3/1 18:27,-73.99414063,40.75905228
2016/3/1 18:20,-73.9803772,40.7836647
2016/3/1 18:33,-73.98816681,40.74591827
2016/3/1 18:29,-73.94409943,40.74499893
2016/3/1 18:32,-73.88139343,40.75963974
2016/3/1 18:27,-73.97975159,40.78044891
2016/3/1 18:22,-73.95667267,40.78070831
2016/3/1 18:26,-73.99108887,40.75041962
2016/3/1 18:30,-73.96163177,40.77989578
2016/3/1 18:33,-73.98245239,40.73589325
2016/3/1 18:20,-73.93243408,40.77067566
2016/3/1 18:22,-73.97923279,40.74454117
2016/3/1 18:21,-73.98388672,40.7423439
2016/3/1 18:41,-73.93049622,40.85353851
2016/3/1 18:20,-73.95101166,40.77454758
2016/3/1 18:25,-73.97210693,40.79158401
2016/3/1 18:20,-73.97119904,40.79282761
2016/3/1 18:21,-73.95204926,40.79814529
2016/3/1 19:02,-73.9786911,40.76214981
2016/3/1 19:04,-73.93759918,40.8459053
2016/3/1 18:50,-73.93026733,40.86663818
2016/3/1 18:21,-73.98279572,40.7637291
2016/3/1 18:32,-73.94788361,40.77856064
2016/3/1 18:28,-73.97001648,40.75228119
2016/3/1 18:33,-73.98571777,40.74317932
2016/3/1 18:27,-73.99134827,40.72331238
2016/3/1 18:19,-73.97824097,40.75257111
2016/3/1 18:22,-73.96325684,40.77756119
2016/3/1 18:31,-74.0087204,40.71844101
2016/3/1 18:33,-73.97809601,40.76494217
2016/3/1 18:20,-73.99058533,40.74564362
2016/3/1 18:21,-73.95582581,40.77881622
2016/3/1 18:20,-73.99207306,40.74268341
2016/3/1 18:59,-73.88135529,40.70197678
2016/3/1 18:37,-73.98680115,40.7562294
2016/3/1 18:38,-73.96186829,40.70983505
2016/3/1 18:23,-73.96064758,40.76066589
2016/3/1 18:31,-73.99000549,40.75673676
2016/3/1 19:34,-73.99170685,40.69416428
2016/3/1 18:26,-73.98479462,40.7620163
2016/3/1 18:33,-73.98353577,40.75611115
2016/3/1 18:32,-74.00019836,40.73471832
2016/3/1 18:17,-73.95916748,40.76760864
2016/3/1 18:28,-73.98586273,40.74163437
2016/3/1 18:25,-73.99817657,40.74679184
2016/3/1 18:17,-73.94834137,40.80923843
2016/3/1 18:24,-73.97734833,40.76467896
2016/3/1 18:33,-73.99351501,40.73862839
2016/3/1 18:24,-73.95576477,40.77617645
2016/3/1 19:03,-73.78282166,40.64896011
2016/3/1 18:55,-73.98209381,40.75579071
2016/3/1 18:30,-74.00816345,40.71147156
2016/3/1 18:33,-74.00413513,40.74250412
2016/3/1 18:29,-73.95570374,40.78493118
2016/3/1 18:28,-74.00262451,40.73376083
2016/3/1 18:34,-73.96787262,40.7687645
2016/3/1 18:26,-73.99965668,40.73854065
2016/3/1 18:25,-73.94796753,40.78494644
2016/3/1 18:21,-73.97561646,40.79060745
2016/3/1 18:47,-73.96612549,40.7530098
2016/3/1 18:32,-73.97660065,40.73938751
2016/3/1 18:54,-73.71194458,40.72422791
2016/3/1 18:18,-73.96147919,40.7737236
2016/3/1 18:20,-73.96753693,40.76557159
2016/3/1 18:35,-73.97841644,40.77310181
2016/3/1 18:59,-73.97141266,40.64213943
2016/3/1 18:23,-73.95109558,40.7751236
2016/3/1 18:33,-73.98348999,40.75582504
2016/3/1 18:24,-73.96400452,40.75702286
2016/3/1 18:22,-73.98103333,40.74714661
2016/3/1 18:26,-73.97628021,40.75727844
2016/3/1 18:34,-73.98594666,40.77791977
2016/3/1 18:24,-73.95348358,40.78033829
2016/3/1 18:21,-73.94590759,40.7857399
2016/3/1 18:22,-73.95601654,40.78158951
2016/3/1 18:23,-74.00066376,40.74162674
2016/3/1 18:18,-73.9658432,40.7711525
2016/3/1 18:34,-73.91783142,40.73148727
2016/3/1 18:25,-73.98545837,40.7218399
2016/3/1 18:31,-73.98428345,40.72961044
2016/3/1 18:19,-73.97827148,40.75109482
2016/3/1 18:20,-73.99251556,40.73223114
2016/3/1 18:32,-73.97711945,40.74557114
2016/3/1 18:27,-74.00276184,40.76060486
2016/3/1 18:17,-73.9500351,40.77179337
2016/3/1 18:25,-73.98218536,40.76900101
2016/3/1 18:33,-73.98240662,40.75711823
2016/3/1 18:25,-73.96211243,40.77338028
2016/3/1 18:37,-73.94615936,40.82323074
2016/3/1 18:33,-73.95307159,40.78556061
2016/3/2 18:10,-74.00318146,40.72399521
2016/3/1 18:25,-73.95436859,40.76402664
2016/3/1 18:31,-74.00843048,40.71125031
2016/3/1 18:19,-74.01642609,40.71597672
2016/3/1 18:21,-73.96964264,40.75985336
2016/3/1 18:24,-73.97903442,40.7281189
2016/3/1 18:36,-73.98712921,40.75304031
2016/3/1 18:45,-73.95005035,40.77220535
2016/3/1 18:30,-73.98919678,40.71844482
2016/3/1 18:24,-73.98835754,40.77396011
2016/3/1 18:23,-73.98687744,40.7297554
2016/3/1 18:34,-73.97486115,40.69596481
2016/3/1 18:15,-73.9691391,40.76353073
2016/3/1 18:26,-73.96276855,40.72005081
2016/3/1 18:21,-73.9495163,40.77671814
2016/3/1 18:29,-73.96346283,40.75716782
2016/3/1 18:18,-74.01576996,40.71206284
2016/3/1 18:24,-73.96836853,40.76176071
2016/3/1 18:45,-73.96141815,40.77943039
2016/3/1 18:25,-73.95871735,40.82020187
2016/3/1 18:18,-73.99238586,40.75885391
2016/3/1 18:30,-73.95026398,40.78686905
2016/3/1 18:23,-73.99697113,40.71458435
2016/3/1 18:29,-73.98548126,40.75066757
2016/3/1 18:35,-73.99156952,40.75978088
2016/3/1 18:41,-73.96334839,40.80357742
2016/3/1 18:25,-73.97068024,40.74552155
2016/3/1 18:20,-73.98918152,40.76372147
2016/3/1 18:30,-73.98235321,40.75717926
2016/3/1 18:23,-73.9910965,40.73161316
2016/3/1 18:45,-73.93782043,40.79616928
2016/3/1 18:29,-73.90577698,40.74143982
2016/3/1 18:26,-73.98017883,40.76077652
2016/3/1 18:33,-73.99138641,40.74238968
2016/3/1 18:21,-73.92157745,40.76016617
2016/3/1 18:57,-73.93889618,40.66749954
2016/3/1 18:33,-73.99012756,40.73751068
2016/3/1 18:22,-73.97651672,40.7477417
2016/3/1 18:39,-73.98253632,40.77235031
2016/3/1 18:23,-73.9627533,40.75927734
2016/3/1 18:30,-73.98825836,40.75829315
2016/3/1 18:43,-73.95413208,40.78147125
2016/3/1 18:37,-74.00902557,40.72080231
2016/3/1 18:34,-73.94628906,40.79220581
2016/3/1 18:33,-73.99848938,40.7246666
2016/3/1 18:21,-73.95423889,40.78405762
2016/3/1 18:27,-73.99721527,40.72904205
2016/3/1 18:32,-73.97093964,40.78289413
2016/3/1 18:30,-74.00428009,40.73403931
2016/3/1 18:38,-73.97465515,40.77998734
2016/3/1 18:29,-73.96355438,40.76544189
2016/3/1 18:28,-73.97162628,40.76324844
2016/3/1 18:26,-73.97494507,40.72953796
2016/3/1 18:41,-73.9573288,40.76852036
2016/3/1 18:26,-73.96190643,40.75561905
2016/3/1 18:25,-73.97687531,40.78820801
2016/3/1 18:22,-73.9928894,40.72795868
2016/3/1 18:29,-73.98357391,40.69388962
2016/3/1 18:41,-73.99217987,40.73750687
2016/3/1 18:18,-74.00328827,40.75236893
2016/3/1 18:50,-73.87259674,40.77440643
2016/3/1 18:19,-73.96259308,40.79701233
2016/3/1 18:24,-73.97846222,40.75077438
2016/3/1 18:38,-73.98049164,40.74501038
2016/3/1 18:25,-73.95919037,40.77136993
2016/3/1 18:32,-73.95610046,40.68930435
2016/3/1 18:25,-73.97688293,40.7612381
2016/3/1 18:29,-73.99118805,40.75024033
2016/3/1 18:20,-73.95275879,40.76723099
2016/3/1 18:20,-73.98771667,40.75458145
2016/3/1 18:25,-73.97120667,40.75602341
2016/3/1 18:25,-73.98738861,40.73582077
2016/3/1 19:03,-73.95571899,40.76419449
2016/3/1 18:26,-74.0019989,40.72641754
2016/3/1 18:42,-73.88265228,40.745121
2016/3/1 18:28,-73.9696579,40.7903595
2016/3/1 18:26,-73.99633026,40.742939
2016/3/1 19:13,-73.99482727,40.69493866
2016/3/1 18:21,-74.00019836,40.73496628
2016/3/1 18:24,-73.95954132,40.77682877
2016/3/1 18:21,-73.97849274,40.77764893
2016/3/1 18:22,-74.00348663,40.73252106
2016/3/1 18:38,-73.93730164,40.82420349
2016/3/1 18:25,-73.98095703,40.76676559
2016/3/1 18:33,-73.98821259,40.77003479
2016/3/1 18:22,-73.97367859,40.74399948
2016/3/1 18:18,-73.97470856,40.75221634
2016/3/1 18:46,-74.00462341,40.74727631
2016/3/1 18:29,-73.98043823,40.76504135
2016/3/1 18:39,-74.00914764,40.71733093
2016/3/1 18:29,-73.95294189,40.78311539
2016/3/1 18:32,-74.00051117,40.76205063
2016/3/1 18:20,-73.98724365,40.76594925
2016/3/1 18:19,-73.98548126,40.76311874
2016/3/1 18:31,-73.98751068,40.7577095
2016/3/1 18:37,-74.01123047,40.70391083
2016/3/1 18:23,-73.96652985,40.76740265
2016/3/1 18:23,-73.98852539,40.75922012
2016/3/1 18:37,-73.92169189,40.68810654
2016/3/1 18:19,-73.99726868,40.71453476
2016/3/1 18:23,-73.96658325,40.77034378
2016/3/1 18:24,-74.00184631,40.7515831
2016/3/1 18:21,-74.00569153,40.745121
2016/3/1 18:35,-73.95767975,40.77665329
2016/3/1 18:26,-73.98282623,40.7665596
2016/3/1 18:23,-73.99255371,40.72449112
2016/3/1 18:22,-73.97789001,40.75392151
2016/3/1 18:34,-73.98858643,40.75880432
2016/3/1 18:30,-73.98770142,40.74733353
2016/3/1 18:32,-73.99018097,40.72895813
2016/3/1 18:28,-73.97830963,40.75226593
2016/3/1 18:36,-73.99974823,40.73412323
2016/3/1 18:35,-73.97971344,40.74817276
2016/3/1 18:26,-73.98563385,40.7782135
2016/3/1 18:32,-73.98178101,40.73735809
2016/3/1 18:34,-73.98646545,40.77192688
2016/3/1 18:36,-73.99777985,40.74175644
2016/3/1 18:25,-74.00344086,40.73262024
2016/3/1 18:25,-73.97683716,40.75212097
2016/3/1 18:25,-73.95321655,40.7914238
2016/3/1 18:38,-73.98780823,40.75699997
2016/3/1 18:26,-73.97865295,40.73654556
2016/3/1 18:18,-73.96408844,40.73888779
2016/3/1 18:39,-73.96408081,40.76622009
2016/3/1 18:23,-73.94776917,40.78723145
2016/3/1 18:30,-73.99291992,40.72769165
2016/3/1 19:19,-73.98535919,40.75941849
2016/3/1 18:26,-73.95407867,40.79026031
2016/3/1 18:29,-73.96624756,40.76760101
2016/3/1 18:44,-73.95999146,40.7705574
2016/3/1 18:22,-74.01307678,40.71665955
2016/3/1 18:41,-73.99142456,40.74237061
2016/3/1 18:22,-73.95664978,40.78349686
2016/3/1 19:16,-73.94992065,40.68185043
2016/3/1 18:19,-73.95886993,40.78009033
2016/3/1 18:44,-74.00332642,40.72404861
2016/3/1 18:19,-73.97966003,40.78150177
2016/3/1 18:27,-73.96336365,40.76588058
2016/3/1 18:40,-73.9655304,40.80075455
2016/3/1 18:38,-73.95758057,40.76769257
2016/3/1 18:30,-74.00115967,40.73153687
2016/3/1 18:56,-73.97866821,40.75988007
2016/3/1 18:23,-73.9814682,40.77861023
2016/3/1 18:41,-73.87275696,40.77446365
2016/3/1 18:23,-73.98201752,40.77166367
2016/3/1 18:19,-73.95827484,40.78155518
2016/3/1 18:20,-73.99207306,40.73806
2016/3/1 18:33,-73.95252991,40.81684494
2016/3/1 18:24,-74.00617981,40.73471069
2016/3/1 18:22,-73.94985962,40.77201843
2016/3/1 18:30,-73.97769928,40.7648201
2016/3/1 19:00,-73.88512421,40.85274124
2016/3/1 18:22,-73.97550964,40.75546265
2016/3/1 18:31,-73.98106384,40.73881149
2016/3/1 18:19,-73.95005798,40.77603531
2016/3/1 18:20,-73.9460907,40.77722168
2016/3/1 18:44,-74.00470734,40.74156952
2016/3/1 18:20,-73.96605682,40.76800156
2016/3/1 18:18,-73.97540283,40.77938843
2016/3/1 18:19,-73.96125793,40.76059341
2016/3/1 18:37,-74.00138855,40.73708725
2016/3/1 18:20,-73.99745941,40.72600174
2016/3/1 18:24,-73.97151184,40.78542328
2016/3/1 18:26,-73.96792603,40.79221725
2016/3/1 18:24,-73.99474335,40.76050949
2016/3/1 18:22,-74.00537872,40.7193222
2016/3/1 18:41,-73.99225616,40.7495079
2016/3/1 18:27,-74.00209045,40.74523163
2016/3/1 18:33,-74.01622009,40.70882034
2016/3/1 18:32,-73.97867584,40.74488068
2016/3/1 18:29,-73.97830963,40.75241852
2016/3/1 18:20,-73.94239044,40.78630066
2016/3/1 18:31,-73.96407318,40.75466919
2016/3/1 18:25,-74.00366974,40.72694016
2016/3/1 18:22,-73.98943329,40.76137924
2016/3/1 18:28,-73.9901123,40.73770905
2016/3/1 19:05,-73.96124268,40.77492523
2016/3/1 18:42,-73.96034241,40.76554871
2016/3/1 18:20,-73.96247864,40.7765007
2016/3/1 18:18,-73.97421265,40.78730011
2016/3/1 18:22,-74.01094055,40.67207718
2016/3/1 18:19,-73.98413849,40.74334717
2016/3/1 18:30,-73.99368286,40.74166107
2016/3/1 18:27,-74.00511169,40.73572159
2016/3/1 18:20,-73.99923706,40.72700119
2016/3/1 18:29,-73.96369171,40.77105713
2016/3/1 18:20,-73.99480438,40.7270813
2016/3/1 18:17,-73.98300171,40.74733734
2016/3/1 18:33,-73.97598267,40.79150772
2016/3/1 18:30,-73.96470642,40.79267883
2016/3/1 18:22,-73.96464539,40.76006699
2016/3/1 18:37,-73.98175049,40.75833893
2016/3/1 18:27,-73.98545074,40.75653076
2016/3/1 18:38,-73.95868683,40.7640686
2016/3/1 18:37,-73.99915314,40.7349472
2016/3/1 18:26,-74.00627899,40.73964691
2016/3/1 18:25,-73.97472382,40.75342941
2016/3/1 18:23,-73.99299622,40.73749161
2016/3/1 18:25,-73.98580933,40.7268486
2016/3/1 18:23,-73.9865036,40.77702332
2016/3/1 18:22,-73.95886993,40.78055191
2016/3/1 18:31,-74.00504303,40.73666
2016/3/1 18:43,-73.98614502,40.75816345
2016/3/1 18:51,-73.97153473,40.68096924
2016/3/1 18:22,-73.96389008,40.76131058
2016/3/1 18:27,-73.96207428,40.76633835
2016/3/1 18:42,-73.97669983,40.75001526
2016/3/1 18:20,-73.9567337,40.77082825
2016/3/1 18:21,-73.96888733,40.79354858
2016/3/1 18:41,-73.97476196,40.75577927
2016/3/1 18:28,-73.98248291,40.77230072
2016/3/1 18:38,-73.9515152,40.78215408
2016/3/1 18:23,-73.99110413,40.75483322
