RequestID,Cost,Reward,Wait_Time,Detour_Time
12884,0.000000,0.000000,0.000000,0.000000
12885,0.000000,0.000000,0.000000,0.000000
12886,0.000000,0.000000,0.000000,0.000000
12887,0.000000,0.000000,0.000000,0.000000
12888,0.000000,2.598090,0.000000,0.000000
12889,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12890,0.000000,0.000000,0.000000,0.000000
12891,0.000000,0.000000,0.000000,0.000000
12892,0.000000,0.000000,0.000000,0.000000
12893,0.000000,0.000000,0.000000,0.000000
12894,0.000000,0.000000,0.000000,0.000000
12895,0.000000,0.000000,0.000000,0.000000
12896,0.000000,0.000000,0.000000,0.000000
12897,0.000000,0.000000,0.000000,0.000000
12898,0.000000,0.000000,0.000000,0.000000
12899,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12900,3.766961,157.505447,16.094873,55.645496
=======
12900,3.470901,133.134384,12.329375,70.747505
>>>>>>> origin/master
12901,0.000000,0.000000,0.000000,0.000000
12902,0.000000,0.000000,0.000000,0.000000
12903,0.000000,0.000000,0.000000,0.000000
12904,0.000000,0.000000,0.000000,0.000000
12905,0.000000,0.000000,0.000000,0.000000
12906,0.000000,0.000000,0.000000,0.000000
12907,0.000000,0.000000,0.000000,0.000000
12908,0.000000,0.000000,0.000000,0.000000
12909,0.000000,0.000000,0.000000,0.000000
12910,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12911,0.000000,5.408370,0.000000,0.000000
=======
12911,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12912,0.000000,22.096500,0.000000,0.000000
12913,0.000000,0.000000,0.000000,0.000000
12914,0.000000,0.000000,0.000000,0.000000
12915,0.000000,0.000000,0.000000,0.000000
12916,0.000000,11.715450,0.000000,0.000000
12917,0.000000,3.968640,0.000000,0.000000
12918,0.000000,0.000000,0.000000,0.000000
12919,0.000000,0.000000,0.000000,0.000000
12920,0.000000,0.000000,0.000000,0.000000
12921,0.000000,0.000000,0.000000,0.000000
12922,0.000000,0.000000,0.000000,0.000000
12923,0.000000,0.000000,0.000000,0.000000
12924,0.000000,0.000000,0.000000,0.000000
12925,0.000000,0.000000,0.000000,0.000000
12926,0.000000,18.186630,0.000000,0.000000
<<<<<<< HEAD
12927,0.000000,0.000000,0.000000,0.000000
12928,0.000000,0.000000,0.000000,0.000000
=======
12927,0.000000,6.000030,0.000000,0.000000
12928,0.000000,1.500000,0.000000,0.000000
>>>>>>> origin/master
12929,0.000000,0.000000,0.000000,0.000000
12930,0.000000,0.000000,0.000000,0.000000
12931,0.000000,0.000000,0.000000,0.000000
12932,0.000000,0.000000,0.000000,0.000000
12933,0.000000,4.500030,0.000000,0.000000
12934,0.000000,0.000000,0.000000,0.000000
12935,0.000000,0.000000,0.000000,0.000000
12936,0.000000,0.000000,0.000000,0.000000
12937,0.000000,0.000000,0.000000,0.000000
12938,0.000000,0.000000,0.000000,0.000000
12939,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12940,0.000000,0.000000,0.000000,0.000000
12941,0.000000,0.000000,0.000000,0.000000
12942,0.000000,0.000000,0.000000,0.000000
12943,0.000000,6.873900,0.000000,0.000000
12944,0.000000,0.000000,0.000000,0.000000
12945,4.288734,176.452286,18.011997,84.878990
12946,0.000000,0.000000,0.000000,0.000000
12947,0.000000,0.000000,0.000000,0.000000
=======
12940,0.000000,3.968640,0.000000,0.000000
12941,0.000000,0.000000,0.000000,0.000000
12942,0.000000,0.000000,0.000000,0.000000
12943,0.000000,0.000000,0.000000,0.000000
12944,0.000000,0.000000,0.000000,0.000000
12945,4.479547,137.866638,17.934126,74.599510
12946,0.000000,0.000000,0.000000,0.000000
12947,0.000000,2.598090,0.000000,0.000000
>>>>>>> origin/master
12948,0.000000,0.000000,0.000000,0.000000
12949,0.000000,0.000000,0.000000,0.000000
12950,0.000000,2.598090,0.000000,0.000000
12951,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12952,0.000000,6.538380,0.000000,0.000000
=======
12952,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12953,0.000000,0.000000,0.000000,0.000000
12954,0.000000,20.180550,0.000000,0.000000
12955,0.000000,1.500000,0.000000,0.000000
12956,0.000000,0.000000,0.000000,0.000000
12957,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12958,0.000000,11.324820,0.000000,0.000000
=======
12958,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12959,0.000000,3.968640,0.000000,0.000000
12960,0.000000,0.000000,0.000000,0.000000
12961,0.000000,0.000000,0.000000,0.000000
12962,0.000000,0.000000,0.000000,0.000000
12963,0.000000,0.000000,0.000000,0.000000
12964,0.000000,0.000000,0.000000,0.000000
12965,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12966,0.000000,3.000030,0.000000,0.000000
12967,0.000000,7.500060,0.000000,0.000000
=======
12966,0.000000,0.000000,0.000000,0.000000
12967,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12968,0.000000,1.500000,0.000000,0.000000
12969,0.000000,0.000000,0.000000,0.000000
12970,0.000000,0.000000,0.000000,0.000000
12971,0.000000,0.000000,0.000000,0.000000
12972,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
12973,0.000000,3.000030,0.000000,0.000000
=======
12973,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
12974,0.000000,0.000000,0.000000,0.000000
12975,0.000000,0.000000,0.000000,0.000000
12976,0.000000,0.000000,0.000000,0.000000
12977,0.000000,2.598090,0.000000,0.000000
12978,0.000000,0.000000,0.000000,0.000000
12979,0.000000,0.000000,0.000000,0.000000
12980,0.000000,16.904221,0.000000,0.000000
<<<<<<< HEAD
12981,3.168121,160.152008,18.481750,18.317249
=======
12981,3.840883,186.218643,16.095001,55.183498
>>>>>>> origin/master
12982,0.000000,0.000000,0.000000,0.000000
12983,0.000000,0.000000,0.000000,0.000000
12984,0.000000,0.000000,0.000000,0.000000
12985,0.000000,0.000000,0.000000,0.000000
12986,0.000000,0.000000,0.000000,0.000000
12987,0.000000,0.000000,0.000000,0.000000
12988,0.000000,0.000000,0.000000,0.000000
12989,0.000000,0.000000,0.000000,0.000000
12990,0.000000,0.000000,0.000000,0.000000
12991,0.000000,0.000000,0.000000,0.000000
12992,0.000000,4.500030,0.000000,0.000000
<<<<<<< HEAD
12993,0.000000,0.000000,0.000000,0.000000
12994,0.000000,0.000000,0.000000,0.000000
12995,0.000000,0.000000,0.000000,0.000000
12996,0.000000,0.000000,0.000000,0.000000
12997,0.000000,0.000000,0.000000,0.000000
12998,0.000000,0.000000,0.000000,0.000000
12999,0.000000,0.000000,0.000000,0.000000
=======
12993,0.000000,3.968640,0.000000,0.000000
12994,0.000000,0.000000,0.000000,0.000000
12995,0.000000,3.968640,0.000000,0.000000
12996,0.000000,0.000000,0.000000,0.000000
12997,0.000000,13.076760,0.000000,0.000000
12998,0.000000,0.000000,0.000000,0.000000
12999,0.000000,1.500000,0.000000,0.000000
>>>>>>> origin/master
13000,0.000000,0.000000,0.000000,0.000000
13001,0.000000,0.000000,0.000000,0.000000
13002,0.000000,0.000000,0.000000,0.000000
13003,0.000000,0.000000,0.000000,0.000000
13004,0.000000,0.000000,0.000000,0.000000
13005,0.000000,0.000000,0.000000,0.000000
13006,0.000000,0.000000,0.000000,0.000000
13007,0.000000,0.000000,0.000000,0.000000
13008,0.000000,0.000000,0.000000,0.000000
13009,0.000000,0.000000,0.000000,0.000000
13010,0.000000,0.000000,0.000000,0.000000
13011,0.000000,0.000000,0.000000,0.000000
13012,0.000000,0.000000,0.000000,0.000000
13013,0.000000,0.000000,0.000000,0.000000
13014,0.000000,0.000000,0.000000,0.000000
13015,0.000000,0.000000,0.000000,0.000000
13016,0.000000,0.000000,0.000000,0.000000
13017,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13018,3.841135,176.447357,17.105751,63.571507
13019,0.000000,0.000000,0.000000,0.000000
13020,0.000000,0.000000,0.000000,0.000000
13021,0.000000,0.000000,0.000000,0.000000
13022,0.000000,0.000000,0.000000,0.000000
13023,0.000000,5.408370,0.000000,0.000000
13024,0.000000,0.000000,0.000000,0.000000
13025,0.000000,0.000000,0.000000,0.000000
13026,0.000000,0.000000,0.000000,0.000000
13027,0.000000,0.000000,0.000000,0.000000
=======
13018,3.738932,207.475983,19.380125,47.496750
13019,0.000000,0.000000,0.000000,0.000000
13020,0.000000,2.598090,0.000000,0.000000
13021,0.000000,0.000000,0.000000,0.000000
13022,0.000000,0.000000,0.000000,0.000000
13023,0.000000,0.000000,0.000000,0.000000
13024,0.000000,5.196180,0.000000,0.000000
13025,0.000000,0.000000,0.000000,0.000000
13026,0.000000,0.000000,0.000000,0.000000
13027,0.000000,5.196180,0.000000,0.000000
>>>>>>> origin/master
13028,0.000000,0.000000,0.000000,0.000000
13029,0.000000,0.000000,0.000000,0.000000
13030,0.000000,15.660540,0.000000,0.000000
13031,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13032,0.000000,3.000030,0.000000,0.000000
=======
13032,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13033,0.000000,0.000000,0.000000,0.000000
13034,0.000000,0.000000,0.000000,0.000000
13035,0.000000,7.937280,0.000000,0.000000
13036,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13037,0.000000,0.000000,0.000000,0.000000
13038,0.000000,0.000000,0.000000,0.000000
13039,0.000000,1.500000,0.000000,0.000000
=======
13037,0.000000,19.843229,0.000000,0.000000
13038,0.000000,0.000000,0.000000,0.000000
13039,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13040,0.000000,0.000000,0.000000,0.000000
13041,0.000000,0.000000,0.000000,0.000000
13042,0.000000,0.000000,0.000000,0.000000
13043,0.000000,15.874590,0.000000,0.000000
13044,0.000000,0.000000,0.000000,0.000000
13045,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13046,0.000000,0.000000,0.000000,0.000000
=======
13046,0.000000,7.937280,0.000000,0.000000
>>>>>>> origin/master
13047,0.000000,0.000000,0.000000,0.000000
13048,0.000000,0.000000,0.000000,0.000000
13049,0.000000,0.000000,0.000000,0.000000
13050,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13051,0.000000,0.000000,0.000000,0.000000
=======
13051,0.000000,1.500000,0.000000,0.000000
>>>>>>> origin/master
13052,0.000000,0.000000,0.000000,0.000000
13053,0.000000,0.000000,0.000000,0.000000
13054,0.000000,0.000000,0.000000,0.000000
13055,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13056,0.000000,0.000000,0.000000,0.000000
13057,3.548897,154.974762,15.651375,40.284752
=======
13056,0.000000,18.248369,0.000000,0.000000
13057,4.065061,169.553864,17.099251,40.574257
>>>>>>> origin/master
13058,0.000000,0.000000,0.000000,0.000000
13059,0.000000,0.000000,0.000000,0.000000
13060,0.000000,0.000000,0.000000,0.000000
13061,0.000000,0.000000,0.000000,0.000000
13062,0.000000,0.000000,0.000000,0.000000
13063,0.000000,0.000000,0.000000,0.000000
13064,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13065,0.000000,3.968640,0.000000,0.000000
=======
13065,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13066,0.000000,0.000000,0.000000,0.000000
13067,0.000000,0.000000,0.000000,0.000000
13068,0.000000,0.000000,0.000000,0.000000
13069,0.000000,0.000000,0.000000,0.000000
13070,0.000000,0.000000,0.000000,0.000000
13071,0.000000,5.408370,0.000000,0.000000
<<<<<<< HEAD
13072,0.000000,0.000000,0.000000,0.000000
=======
13072,0.000000,2.598090,0.000000,0.000000
>>>>>>> origin/master
13073,0.000000,0.000000,0.000000,0.000000
13074,0.000000,0.000000,0.000000,0.000000
13075,0.000000,0.000000,0.000000,0.000000
13076,0.000000,0.000000,0.000000,0.000000
13077,0.000000,0.000000,0.000000,0.000000
13078,0.000000,0.000000,0.000000,0.000000
13079,0.000000,0.000000,0.000000,0.000000
13080,0.000000,0.000000,0.000000,0.000000
13081,0.000000,0.000000,0.000000,0.000000
13082,0.000000,0.000000,0.000000,0.000000
13083,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13084,0.000000,0.000000,0.000000,0.000000
13085,0.000000,0.000000,0.000000,0.000000
=======
13084,0.000000,16.904249,0.000000,0.000000
13085,0.000000,3.000030,0.000000,0.000000
>>>>>>> origin/master
13086,0.000000,0.000000,0.000000,0.000000
13087,0.000000,0.000000,0.000000,0.000000
13088,0.000000,0.000000,0.000000,0.000000
13089,0.000000,0.000000,0.000000,0.000000
13090,0.000000,0.000000,0.000000,0.000000
13091,0.000000,0.000000,0.000000,0.000000
13092,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13093,0.000000,3.968640,0.000000,0.000000
13094,4.566254,174.900909,16.645252,72.860252
13095,0.000000,0.000000,0.000000,0.000000
13096,0.000000,0.000000,0.000000,0.000000
13097,0.000000,0.000000,0.000000,0.000000
13098,0.000000,0.000000,0.000000,0.000000
13099,0.000000,1.500000,0.000000,0.000000
13100,0.000000,0.000000,0.000000,0.000000
=======
13093,0.000000,0.000000,0.000000,0.000000
13094,4.022528,113.269493,9.746376,52.052998
13095,0.000000,0.000000,0.000000,0.000000
13096,0.000000,0.000000,0.000000,0.000000
13097,0.000000,0.000000,0.000000,0.000000
13098,0.000000,5.408370,0.000000,0.000000
13099,0.000000,1.500000,0.000000,0.000000
13100,0.000000,1.500000,0.000000,0.000000
>>>>>>> origin/master
13101,0.000000,0.000000,0.000000,0.000000
13102,0.000000,0.000000,0.000000,0.000000
13103,0.000000,3.968640,0.000000,0.000000
13104,0.000000,0.000000,0.000000,0.000000
13105,0.000000,0.000000,0.000000,0.000000
13106,0.000000,0.000000,0.000000,0.000000
13107,0.000000,0.000000,0.000000,0.000000
13108,0.000000,2.598090,0.000000,0.000000
<<<<<<< HEAD
13109,0.000000,6.538380,0.000000,0.000000
13110,0.000000,0.000000,0.000000,0.000000
13111,0.000000,0.000000,0.000000,0.000000
13112,0.000000,14.309160,0.000000,0.000000
=======
13109,0.000000,0.000000,0.000000,0.000000
13110,0.000000,0.000000,0.000000,0.000000
13111,0.000000,0.000000,0.000000,0.000000
13112,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13113,0.000000,0.000000,0.000000,0.000000
13114,0.000000,0.000000,0.000000,0.000000
13115,0.000000,0.000000,0.000000,0.000000
13116,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13117,0.000000,12.278100,0.000000,0.000000
=======
13117,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13118,0.000000,0.000000,0.000000,0.000000
13119,0.000000,6.538380,0.000000,0.000000
13120,0.000000,0.000000,0.000000,0.000000
13121,0.000000,0.000000,0.000000,0.000000
13122,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13123,0.000000,7.794270,0.000000,0.000000
=======
13123,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13124,0.000000,0.000000,0.000000,0.000000
13125,0.000000,0.000000,0.000000,0.000000
13126,0.000000,0.000000,0.000000,0.000000
13127,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13128,3.277901,117.631790,18.217501,88.587746
=======
13128,4.025851,186.487701,22.438751,47.913002
>>>>>>> origin/master
13129,0.000000,0.000000,0.000000,0.000000
13130,0.000000,0.000000,0.000000,0.000000
13131,0.000000,0.000000,0.000000,0.000000
13132,0.000000,0.000000,0.000000,0.000000
13133,0.000000,0.000000,0.000000,0.000000
13134,0.000000,0.000000,0.000000,0.000000
13135,0.000000,0.000000,0.000000,0.000000
13136,0.000000,0.000000,0.000000,0.000000
13137,0.000000,0.000000,0.000000,0.000000
13138,0.000000,7.794270,0.000000,0.000000
13139,0.000000,0.000000,0.000000,0.000000
13140,0.000000,0.000000,0.000000,0.000000
13141,0.000000,0.000000,0.000000,0.000000
13142,0.000000,0.000000,0.000000,0.000000
13143,0.000000,0.000000,0.000000,0.000000
13144,0.000000,0.000000,0.000000,0.000000
13145,0.000000,0.000000,0.000000,0.000000
13146,0.000000,10.500060,0.000000,0.000000
13147,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13148,0.000000,3.000030,0.000000,0.000000
13149,0.000000,0.000000,0.000000,0.000000
13150,0.000000,3.000030,0.000000,0.000000
=======
13148,0.000000,0.000000,0.000000,0.000000
13149,0.000000,0.000000,0.000000,0.000000
13150,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13151,0.000000,0.000000,0.000000,0.000000
13152,0.000000,0.000000,0.000000,0.000000
13153,0.000000,0.000000,0.000000,0.000000
13154,0.000000,0.000000,0.000000,0.000000
13155,0.000000,0.000000,0.000000,0.000000
13156,0.000000,0.000000,0.000000,0.000000
13157,0.000000,0.000000,0.000000,0.000000
13158,0.000000,0.000000,0.000000,0.000000
13159,0.000000,0.000000,0.000000,0.000000
13160,0.000000,1.500000,0.000000,0.000000
13161,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13162,3.452195,147.142105,13.534875,42.600002
13163,0.000000,0.000000,0.000000,0.000000
13164,0.000000,0.000000,0.000000,0.000000
13165,0.000000,6.538380,0.000000,0.000000
=======
13162,3.089017,191.011627,12.971000,28.896751
13163,0.000000,0.000000,0.000000,0.000000
13164,0.000000,4.500030,0.000000,0.000000
13165,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13166,0.000000,6.538380,0.000000,0.000000
13167,0.000000,0.000000,0.000000,0.000000
13168,0.000000,0.000000,0.000000,0.000000
13169,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13170,0.000000,3.000030,0.000000,0.000000
13171,0.000000,0.000000,0.000000,0.000000
13172,0.000000,0.000000,0.000000,0.000000
13173,0.000000,0.000000,0.000000,0.000000
13174,0.000000,0.000000,0.000000,0.000000
13175,0.000000,0.000000,0.000000,0.000000
13176,0.000000,0.000000,0.000000,0.000000
13177,0.000000,0.000000,0.000000,0.000000
13178,0.000000,3.968640,0.000000,0.000000
13179,0.000000,0.000000,0.000000,0.000000
=======
13170,0.000000,0.000000,0.000000,0.000000
13171,0.000000,0.000000,0.000000,0.000000
13172,0.000000,0.000000,0.000000,0.000000
13173,0.000000,0.000000,0.000000,0.000000
13174,0.000000,5.408370,0.000000,0.000000
13175,0.000000,0.000000,0.000000,0.000000
13176,0.000000,3.000030,0.000000,0.000000
13177,0.000000,1.500000,0.000000,0.000000
13178,0.000000,0.000000,0.000000,0.000000
13179,0.000000,9.124200,0.000000,0.000000
>>>>>>> origin/master
13180,0.000000,0.000000,0.000000,0.000000
13181,0.000000,0.000000,0.000000,0.000000
13182,0.000000,3.000000,0.000000,0.000000
13183,0.000000,0.000000,0.000000,0.000000
13184,0.000000,18.186630,0.000000,0.000000
13185,0.000000,0.000000,0.000000,0.000000
13186,0.000000,0.000000,0.000000,0.000000
13187,0.000000,8.351700,0.000000,0.000000
13188,0.000000,0.000000,0.000000,0.000000
13189,0.000000,0.000000,0.000000,0.000000
13190,0.000000,0.000000,0.000000,0.000000
13191,0.000000,0.000000,0.000000,0.000000
13192,0.000000,0.000000,0.000000,0.000000
13193,0.000000,0.000000,0.000000,0.000000
13194,0.000000,0.000000,0.000000,0.000000
13195,0.000000,0.000000,0.000000,0.000000
13196,0.000000,0.000000,0.000000,0.000000
13197,0.000000,17.036850,0.000000,0.000000
13198,0.000000,0.000000,0.000000,0.000000
13199,0.000000,0.000000,0.000000,0.000000
13200,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13201,3.651742,186.367111,17.519876,53.545498
=======
13201,3.750508,152.528610,15.568500,57.180004
>>>>>>> origin/master
13202,0.000000,0.000000,0.000000,0.000000
13203,0.000000,0.000000,0.000000,0.000000
13204,0.000000,0.000000,0.000000,0.000000
13205,0.000000,0.000000,0.000000,0.000000
13206,0.000000,0.000000,0.000000,0.000000
13207,0.000000,0.000000,0.000000,0.000000
13208,0.000000,0.000000,0.000000,0.000000
13209,0.000000,0.000000,0.000000,0.000000
13210,0.000000,3.968640,0.000000,0.000000
13211,0.000000,0.000000,0.000000,0.000000
13212,0.000000,0.000000,0.000000,0.000000
13213,0.000000,0.000000,0.000000,0.000000
13214,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13215,0.000000,0.000000,0.000000,0.000000
=======
13215,0.000000,2.598090,0.000000,0.000000
>>>>>>> origin/master
13216,0.000000,0.000000,0.000000,0.000000
13217,0.000000,0.000000,0.000000,0.000000
13218,0.000000,0.000000,0.000000,0.000000
13219,0.000000,0.000000,0.000000,0.000000
13220,0.000000,1.500000,0.000000,0.000000
13221,0.000000,0.000000,0.000000,0.000000
13222,0.000000,0.000000,0.000000,0.000000
13223,0.000000,0.000000,0.000000,0.000000
13224,0.000000,0.000000,0.000000,0.000000
13225,0.000000,12.990450,0.000000,0.000000
13226,0.000000,0.000000,0.000000,0.000000
13227,0.000000,0.000000,0.000000,0.000000
13228,0.000000,0.000000,0.000000,0.000000
13229,0.000000,0.000000,0.000000,0.000000
13230,0.000000,0.000000,0.000000,0.000000
13231,0.000000,0.000000,0.000000,0.000000
13232,0.000000,0.000000,0.000000,0.000000
13233,0.000000,0.000000,0.000000,0.000000
13234,0.000000,0.000000,0.000000,0.000000
13235,0.000000,0.000000,0.000000,0.000000
13236,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13237,4.564257,145.519226,19.058001,65.094757
13238,0.000000,0.000000,0.000000,0.000000
13239,0.000000,3.968640,0.000000,0.000000
13240,0.000000,6.873900,0.000000,0.000000
=======
13237,3.047919,118.918159,12.946877,43.005753
13238,0.000000,0.000000,0.000000,0.000000
13239,0.000000,0.000000,0.000000,0.000000
13240,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13241,0.000000,0.000000,0.000000,0.000000
13242,0.000000,0.000000,0.000000,0.000000
13243,0.000000,0.000000,0.000000,0.000000
13244,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13245,0.000000,0.000000,0.000000,0.000000
13246,0.000000,2.598090,0.000000,0.000000
13247,0.000000,0.000000,0.000000,0.000000
13248,0.000000,4.500030,0.000000,0.000000
13249,0.000000,0.000000,0.000000,0.000000
13250,0.000000,0.000000,0.000000,0.000000
=======
13245,0.000000,19.500090,0.000000,0.000000
13246,0.000000,0.000000,0.000000,0.000000
13247,0.000000,0.000000,0.000000,0.000000
13248,0.000000,4.500030,0.000000,0.000000
13249,0.000000,0.000000,0.000000,0.000000
13250,0.000000,3.000030,0.000000,0.000000
>>>>>>> origin/master
13251,0.000000,0.000000,0.000000,0.000000
13252,0.000000,0.000000,0.000000,0.000000
13253,0.000000,0.000000,0.000000,0.000000
13254,0.000000,10.392360,0.000000,0.000000
13255,0.000000,0.000000,0.000000,0.000000
13256,0.000000,0.000000,0.000000,0.000000
13257,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13258,0.000000,6.873900,0.000000,0.000000
13259,0.000000,19.150829,0.000000,0.000000
13260,0.000000,12.990450,0.000000,0.000000
13261,0.000000,0.000000,0.000000,0.000000
13262,0.000000,2.598090,0.000000,0.000000
=======
13258,0.000000,0.000000,0.000000,0.000000
13259,0.000000,19.150829,0.000000,0.000000
13260,0.000000,12.990450,0.000000,0.000000
13261,0.000000,0.000000,0.000000,0.000000
13262,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13263,0.000000,0.000000,0.000000,0.000000
13264,0.000000,5.408340,0.000000,0.000000
13265,0.000000,0.000000,0.000000,0.000000
13266,0.000000,0.000000,0.000000,0.000000
13267,0.000000,0.000000,0.000000,0.000000
13268,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13269,0.000000,0.000000,0.000000,0.000000
13270,0.000000,0.000000,0.000000,0.000000
13271,0.000000,0.000000,0.000000,0.000000
13272,0.000000,8.351700,0.000000,0.000000
13273,0.000000,0.000000,0.000000,0.000000
13274,3.541167,168.928955,18.805248,59.804253
=======
13269,0.000000,2.598090,0.000000,0.000000
13270,0.000000,0.000000,0.000000,0.000000
13271,0.000000,0.000000,0.000000,0.000000
13272,0.000000,0.000000,0.000000,0.000000
13273,0.000000,0.000000,0.000000,0.000000
13274,4.145902,98.516312,15.108125,78.468758
>>>>>>> origin/master
13275,0.000000,0.000000,0.000000,0.000000
13276,0.000000,0.000000,0.000000,0.000000
13277,0.000000,0.000000,0.000000,0.000000
13278,0.000000,0.000000,0.000000,0.000000
13279,0.000000,0.000000,0.000000,0.000000
13280,0.000000,0.000000,0.000000,0.000000
13281,0.000000,0.000000,0.000000,0.000000
13282,0.000000,0.000000,0.000000,0.000000
13283,0.000000,0.000000,0.000000,0.000000
13284,0.000000,0.000000,0.000000,0.000000
13285,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13286,0.000000,3.968640,0.000000,0.000000
=======
13286,0.000000,0.000000,0.000000,0.000000
>>>>>>> origin/master
13287,0.000000,0.000000,0.000000,0.000000
13288,0.000000,1.500000,0.000000,0.000000
13289,0.000000,0.000000,0.000000,0.000000
13290,0.000000,0.000000,0.000000,0.000000
13291,0.000000,0.000000,0.000000,0.000000
13292,0.000000,7.500030,0.000000,0.000000
13293,0.000000,0.000000,0.000000,0.000000
13294,0.000000,0.000000,0.000000,0.000000
13295,0.000000,0.000000,0.000000,0.000000
13296,0.000000,3.968640,0.000000,0.000000
13297,0.000000,0.000000,0.000000,0.000000
13298,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13299,0.000000,0.000000,0.000000,0.000000
13300,0.000000,0.000000,0.000000,0.000000
13301,0.000000,5.196180,0.000000,0.000000
13302,0.000000,0.000000,0.000000,0.000000
13303,0.000000,0.000000,0.000000,0.000000
13304,0.000000,0.000000,0.000000,0.000000
13305,0.000000,0.000000,0.000000,0.000000
13306,0.000000,0.000000,0.000000,0.000000
=======
13299,0.000000,5.408340,0.000000,0.000000
13300,0.000000,14.309160,0.000000,0.000000
13301,0.000000,5.196180,0.000000,0.000000
13302,0.000000,0.000000,0.000000,0.000000
13303,0.000000,3.968640,0.000000,0.000000
13304,0.000000,0.000000,0.000000,0.000000
13305,0.000000,0.000000,0.000000,0.000000
13306,0.000000,6.873900,0.000000,0.000000
>>>>>>> origin/master
13307,0.000000,14.465580,0.000000,0.000000
13308,0.000000,0.000000,0.000000,0.000000
13309,0.000000,6.538380,0.000000,0.000000
13310,0.000000,0.000000,0.000000,0.000000
13311,0.000000,0.000000,0.000000,0.000000
13312,0.000000,0.000000,0.000000,0.000000
13313,0.000000,0.000000,0.000000,0.000000
13314,0.000000,0.000000,0.000000,0.000000
13315,0.000000,0.000000,0.000000,0.000000
<<<<<<< HEAD
13316,3.807457,139.754303,14.060500,51.266251
13317,0.000000,16.904249,0.000000,0.000000
13318,0.000000,0.000000,0.000000,0.000000
13319,0.000000,0.000000,0.000000,0.000000
13320,0.000000,0.000000,0.000000,0.000000
13321,0.000000,3.968640,0.000000,0.000000
13322,0.000000,0.000000,0.000000,0.000000
13323,0.000000,0.000000,0.000000,0.000000
13324,0.000000,8.351700,0.000000,0.000000
13325,0.000000,0.000000,0.000000,0.000000
13326,0.000000,0.000000,0.000000,0.000000
13327,0.000000,0.000000,0.000000,0.000000
13328,0.000000,5.196180,0.000000,0.000000
=======
13316,2.509540,154.358444,19.498001,54.145508
13317,0.000000,0.000000,0.000000,0.000000
13318,0.000000,0.000000,0.000000,0.000000
13319,0.000000,0.000000,0.000000,0.000000
13320,0.000000,0.000000,0.000000,0.000000
13321,0.000000,0.000000,0.000000,0.000000
13322,0.000000,0.000000,0.000000,0.000000
13323,0.000000,0.000000,0.000000,0.000000
13324,0.000000,8.351700,0.000000,0.000000
